timestamp,configuration_id,run_id,ablation_mode,p,gamma,tau_e,delay_s,packet_loss,sensor_noise,pose_rmse,map_alignment_rmse,fusion_time_ms,theta_mean,theta_std,false_constraint_acceptance_rate,map_consistency_score,accepted_constraints,success
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay0p5_loss0p3_noise0p3,1,baseline_graph_slam,3.0,0.3,0.5,0.5,0.3,0.3,0.47298468020826745,0.25967023957224367,5.857000230765039,0.7312406982801639,0.0642273232364509,0.08385290213658884,0.7193665348936091,84,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay0p5_loss0p3_noise0p3,2,baseline_graph_slam,3.0,0.3,0.5,0.5,0.3,0.3,0.47923630680212664,0.2656971841477533,6.929139414829229,0.720212230479632,0.06217177139216292,0.08729378409035482,0.712479369829658,78,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay0p5_loss0p3_noise0p3,3,baseline_graph_slam,3.0,0.3,0.5,0.5,0.3,0.3,0.47958438737189546,0.2715286949789856,7.493179460301134,0.7296514361311343,0.061628676389092515,0.0843487519270861,0.7073841170392429,72,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay0p5_loss0p3_noise0p3,4,baseline_graph_slam,3.0,0.3,0.5,0.5,0.3,0.3,0.49138431597472887,0.2806131627798992,6.76754584741834,0.7240569545387081,0.059300643304612634,0.08609423018392307,0.6978632796741201,85,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay0p5_loss0p3_noise0p3,5,baseline_graph_slam,3.0,0.3,0.5,0.5,0.3,0.3,0.4664949880241062,0.2581332381671365,6.861345498599419,0.7325379698923769,0.04723790523053917,0.08344815339357842,0.7210047234844689,84,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p1,1,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.1,0.40898238139838855,0.23437564378939607,7.214940986224937,0.5268549101681637,0.012528857146052907,0.12491030371560481,0.7343967802817027,79,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p1,2,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.1,0.40281382645177244,0.22860275358312873,6.954251126932444,0.5277715925760474,0.011957774941848132,0.12466829955992349,0.7402301715268904,88,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p1,3,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.1,0.3926760450522886,0.2270117542699777,7.4796612038466685,0.5273787089523314,0.010695090965858153,0.12477202083658452,0.7417952405208762,91,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p1,4,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.1,0.4085151318613359,0.24270103096449297,7.407695762891336,0.5246076925151669,0.0094917092148346,0.12550356917599595,0.725923076741508,81,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p1,5,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.1,0.40200183678342427,0.23135016623570193,7.301191445133012,0.5270912568927115,0.012669823692419691,0.12484790818032417,0.737437856719217,86,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p2,1,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.2,0.430441639055706,0.25074675051955414,7.594842400184293,0.5126382490244445,0.01787427122686692,0.14036018428095998,0.7141632034102058,85,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p2,2,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.2,0.42583162335228014,0.23895292708604676,8.213185579755274,0.5104382662973966,0.01983752749670091,0.14099377930634976,0.7257986280873658,83,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p2,3,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.2,0.43082213939552316,0.24287898872721608,7.433477433764709,0.5145405618580142,0.018770873743831094,0.1398123181848919,0.722167931726561,81,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p2,4,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.2,0.4285591221582618,0.2417028448013584,7.697786003397091,0.5118862248533165,0.0175682294607067,0.14057676724224485,0.7231529633880804,82,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p2,5,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.2,0.4222631985920815,0.23446646539752883,7.638245951186729,0.5090463701141694,0.022983098735525297,0.1413946454071192,0.7301848732506914,87,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p3,1,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.3,0.454519618618397,0.2604603707269602,7.078727245241408,0.48807086609301853,0.0290138614586325,0.15972188977897822,0.6996091568282953,78,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p3,2,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.3,0.46461047722062265,0.2639165610537823,6.966368853632939,0.4872820175425781,0.029166975858470456,0.15996801052671564,0.6960914363145387,75,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p3,3,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.3,0.4677878533866866,0.27310576460151564,7.500355120008581,0.48875331160969293,0.02853639020090192,0.15950896677777582,0.6870169937040405,85,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p3,4,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.3,0.4496158048082342,0.2551500386953807,8.616520731581788,0.4925396529784678,0.026931332329300818,0.15832762827071806,0.7052680542369398,79,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0_noise0p3,5,baseline_graph_slam,3.0,0.3,0.5,2.0,0.0,0.3,0.45383374976350344,0.26365273595203764,8.007472938912526,0.4928581944173779,0.02468416414356447,0.1582282433417781,0.6967902032125178,79,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p1,1,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.1,0.4080539172326407,0.232363057278561,7.940213500739924,0.52346310414258,0.011812572676286177,0.1258057405063589,0.7361855075948492,84,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p1,2,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.1,0.4233062781646949,0.23832426589810685,7.581922099798487,0.5216617745429475,0.012060988089822082,0.12628129152066186,0.7301054112217277,76,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p1,3,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.1,0.4249169607222188,0.24098633610284023,7.624755106226865,0.5230436686971719,0.013283920696562859,0.12591647146394663,0.7275345460311731,73,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p1,4,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.1,0.4178705575481101,0.24097187632907477,7.685972344423923,0.5218103320523335,0.01257747524643798,0.12624207233818396,0.7274676055863792,76,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p1,5,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.1,0.4121470959760409,0.23626827266871112,7.93881619964756,0.5246768607185778,0.01157445721520096,0.12548530877029548,0.7323604001387151,81,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p2,1,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.2,0.44727474815889334,0.2519144058820925,7.975238311115272,0.5063721263258566,0.02017627852896865,0.1421648276181533,0.7125443872133691,77,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p2,2,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.2,0.4551156314171769,0.26006705687459464,8.132480757092374,0.5090610183685023,0.017570668482675033,0.14139042670987134,0.7045853364479375,79,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p2,3,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.2,0.45712606334223094,0.266500586348937,8.246685329030207,0.5064083908314602,0.019201060004961214,0.14215438344053946,0.6979608177909282,78,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p2,4,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.2,0.4501904195749061,0.25532087935896686,8.12760487428685,0.5052756989292894,0.020429475562957624,0.14248059870836466,0.709058970963942,73,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p2,5,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.2,0.45067484733170415,0.2586597791869841,7.584884058083504,0.50448474376784,0.023642165546529318,0.14270839379486205,0.7056631223643005,71,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p3,1,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.3,0.48337552517780974,0.26959736161420955,7.460082977676554,0.4778037179339081,0.027557074347727514,0.1629252400046207,0.6896713283846353,68,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p3,2,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.3,0.4922900736131328,0.28337167886419246,7.453202692464137,0.47913276064299415,0.029457114151920715,0.16251057867938581,0.6760006764659611,71,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p3,3,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.3,0.4855663301441885,0.2706155736031281,7.894316317386448,0.48472259740486545,0.026294495512564516,0.16076654960968198,0.6891927889944514,68,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p3,4,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.3,0.4860009010044064,0.2765715809719929,8.189568494156275,0.47768520508702184,0.03199346685795242,0.1629622160128492,0.6826878650247948,68,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p1_noise0p3,5,baseline_graph_slam,3.0,0.3,0.5,2.0,0.1,0.3,0.48523239369580107,0.27524038461795053,7.530300661427778,0.48160891479848505,0.03507981607744899,0.16173801858287268,0.6843251107363313,69,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p1,1,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.1,0.45850494884268966,0.266402038705805,8.763312947262518,0.5164048017613688,0.014817574090472935,0.12766913233499863,0.7016806782104453,54,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p1,2,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.1,0.4670546113269126,0.2685383739530102,9.179528543494476,0.516659480415644,0.015930736326688812,0.12760189717026998,0.6995611517544222,60,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p1,3,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.1,0.46668932691839105,0.2623031002912417,7.4781529649960765,0.5147692268476637,0.013966292543310955,0.1281009241122168,0.7056716686807041,59,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p1,4,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.1,0.46255339891134684,0.26730907817926797,8.806709315825444,0.5179223303095128,0.01773234761950366,0.1272685047982886,0.7008737956211599,63,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p1,5,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.1,0.4699112094813742,0.2654353973958936,7.59257135661419,0.5144669089378775,0.01549932364804593,0.12818073604040034,0.7025194185940064,59,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p2,1,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.2,0.49465486510378365,0.283480279439549,7.304342356334575,0.49893162068091723,0.020299921268334006,0.14430769324389583,0.680442797249477,58,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p2,2,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.2,0.4980085325015069,0.2837076341395604,7.591705307417466,0.49421384775773586,0.023537695259861335,0.1456664118457721,0.6798757628989966,54,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p2,3,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.2,0.4923306239337906,0.282760557232166,8.23406609559675,0.4937822228277036,0.024981588471739688,0.14579071982562136,0.6807917628114287,59,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p2,4,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.2,0.484128246736578,0.28209512553927907,7.866387964055611,0.4988146549257134,0.016777179742701025,0.14434137938139452,0.6818195296153723,54,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p2,5,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.2,0.5050967705230791,0.2861380308168406,7.679511451738766,0.5003865733057913,0.02056481930642232,0.1438886668879321,0.6778898024611764,57,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p3,1,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.3,0.5212771789746006,0.2900168766902638,8.520852546880898,0.46250387261594655,0.03518527321958456,0.16769879174382468,0.66805842537378,48,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p3,2,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.3,0.5279012242283119,0.301144862972543,8.620774835375348,0.47261432308007584,0.032968404619811174,0.16454433119901632,0.6577190542277028,57,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p3,3,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.3,0.5221259126823624,0.29919335800494484,7.9754366539298545,0.4691147313263983,0.039667649173578554,0.1656362038261637,0.6593975910385143,48,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p3,4,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.3,0.5321619516015916,0.3003875115743706,7.411614649138597,0.461666369242121,0.03252510392022654,0.16796009279645827,0.6576224652265148,52,1
20260604_105425,baseline_graph_slam_p3_gamma0p3_delay2_loss0p3_noise0p3,5,baseline_graph_slam,3.0,0.3,0.5,2.0,0.3,0.3,0.5246813993312167,0.29665361501985255,7.63884723935741,0.45380438970875037,0.04111463374693721,0.1704130304108699,0.66074312737743,56,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p1,1,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.1,0.33322311517241354,0.17856593970084314,6.510174108103892,0.9502122790895102,0.023061663909300967,0.013143958320369301,0.8181480707190646,159,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p1,2,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.1,0.3417814386274056,0.1839768466809172,5.445824713636004,0.9525070405797516,0.025677135594914448,0.012538141286945591,0.8128886179973465,160,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p1,3,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.1,0.32701607796470583,0.18089099362063282,6.421495709398492,0.9529609484438215,0.020277283795453266,0.012418309610831122,0.8160044289766594,157,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p1,4,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.1,0.3322163010241503,0.18356738241832485,6.597218119768909,0.9499715868891005,0.026541696704519273,0.013207501061277455,0.8131307423163558,152,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p1,5,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.1,0.32886963971930305,0.18001935413706388,5.4464387543691215,0.9535066168757762,0.02575622120790316,0.012274253144795083,0.8169120825767374,161,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p2,1,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.2,0.3458392737910766,0.1951602648995883,7.21868375619214,0.9282848735071445,0.03194596194981304,0.020653956429942385,0.7996762459929262,157,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p2,2,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.2,0.36010958470652327,0.20222162771903268,5.795000270201841,0.923336154019772,0.04209244885231672,0.02207918764230567,0.7922585753703908,155,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p2,3,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.2,0.3486279435870152,0.18968385004567953,5.74634978535385,0.926313514913663,0.03491877366354396,0.02122170770486506,0.8050107230281042,147,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p2,4,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.2,0.3664700288709295,0.20139246640498296,5.53966599397861,0.9189447210664293,0.041398596935247306,0.02334392033286835,0.7927715535118,154,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p2,5,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.2,0.3556994125721281,0.19135660902174506,6.093853328811833,0.927453942930544,0.031485117631317686,0.02089326443600334,0.803420074869254,151,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p3,1,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.3,0.3879867621805277,0.2132233907871069,6.257725631297247,0.8964016565431646,0.052337016793063906,0.03232268315853264,0.77869593842326,151,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p3,2,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.3,0.39377677914146225,0.2224262345864994,6.069169275495721,0.892094815759623,0.043953456880088504,0.03366641748299762,0.7691571610427512,150,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p3,3,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.3,0.4104258705691493,0.23308260863952457,5.361184659801381,0.8813051494796716,0.0540435067824864,0.03703279336234244,0.7576591930198898,143,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p3,4,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.3,0.3929393124658746,0.2193308530445155,6.021548899219104,0.8759927995154064,0.0484150541137608,0.03869024655119319,0.7709965853176862,143,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0_noise0p3,5,baseline_graph_slam,3.0,0.5,0.5,0.0,0.0,0.3,0.38753032992505554,0.21879391083635727,5.712679654114173,0.8746320085962598,0.059515941308652315,0.03911481331796695,0.771427385834151,147,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p1,1,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.1,0.3644811582382171,0.191261116957285,6.4851117485144725,0.9450046249392742,0.026266415198424983,0.014518779016031618,0.8051091882887071,142,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p1,2,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.1,0.3567565808989793,0.19860883198819257,6.085642100934655,0.9476828638137356,0.026521787732885382,0.01381172395317381,0.797938237023514,142,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p1,3,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.1,0.36178462312676396,0.19493520459412408,6.248899252884429,0.9503652563076381,0.02437783118780545,0.013103572334783533,0.80178890232218,145,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p1,4,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.1,0.3596650289904184,0.20009086846576452,5.6973501334873555,0.9396189333696127,0.027014328015463922,0.01594060159042226,0.7959239811366299,135,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p1,5,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.1,0.35045516362313367,0.18940585574730567,5.660037331230787,0.9441131729145987,0.026804070304000564,0.014754122350545936,0.8069056136650578,137,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p2,1,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.2,0.37925341696942294,0.2096287544673335,6.7208229245017685,0.9189695947626667,0.03217687407166761,0.02333675670835199,0.7845370563555785,129,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p2,2,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.2,0.38245580794223705,0.21227688792103813,5.991248004680405,0.9163456882475682,0.03271569795439776,0.024092441784700346,0.7817000016327867,131,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p2,3,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.2,0.39097056647575285,0.22107726318571605,5.747367189816029,0.9153040298058348,0.03394557701670931,0.024392439415919575,0.7728246269603041,131,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p2,4,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.2,0.3863676651773525,0.21673339372237477,6.2475972255387795,0.9201026217870562,0.03745990065318167,0.023010444925327826,0.7775139950462933,133,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p2,5,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.2,0.3748272397148167,0.2057952069506873,6.378072705645514,0.9239556669008123,0.03540810124187725,0.02190076793256605,0.7887296010661712,133,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p3,1,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.3,0.4263002302448167,0.23889426326204252,6.505458455732755,0.8745014658773198,0.05067545366832556,0.03915554264627622,0.7513168510763883,123,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p3,2,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.3,0.42811025720103457,0.23846267697729293,6.7462422001407285,0.8701313795844047,0.056274331978501804,0.04051900956966575,0.7514075706302906,130,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p3,3,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.3,0.42199138104854605,0.23001690510849546,5.422924373435246,0.8734139549502351,0.05996192963821162,0.039494846055526646,0.7601093833776229,131,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p3,4,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.3,0.4194486836077582,0.232643255661883,5.887153995284676,0.8645319917558366,0.06065517789870785,0.04226601857217898,0.7567902396950722,132,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p1_noise0p3,5,baseline_graph_slam,3.0,0.5,0.5,0.0,0.1,0.3,0.4138469269732252,0.230333350470693,5.79430730710003,0.8776333194090897,0.05003130095853356,0.038178404344364,0.760122048443216,131,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p1,1,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.1,0.3835168611535377,0.2190600764119565,6.302852266531441,0.9285551085903232,0.03198382428136133,0.018861451332154677,0.7762245607550049,106,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p1,2,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.1,0.3918378992126436,0.2061663389487946,6.317317469910685,0.9328518338853315,0.030689271037593877,0.017727115854272474,0.7894018820876372,112,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p1,3,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.1,0.3871939577115917,0.21841957906240245,6.111696292912198,0.9304108874571578,0.030015559691523704,0.018371525711310333,0.7769875395097701,105,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p1,4,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.1,0.39033235897039426,0.2105782077861752,6.672596210417186,0.9299347000009218,0.03205659009746986,0.01849723919975664,0.7847974824138857,103,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p1,5,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.1,0.40263814279673793,0.222538576724032,6.586062239959434,0.9255286573301355,0.031849215708152794,0.01966043446484424,0.772546314659757,108,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p2,1,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.2,0.41975503630722394,0.22856966304765947,6.466623462259261,0.8914386336952823,0.04033349584928563,0.03126567349575869,0.7636139185784009,99,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p2,2,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.2,0.42984403210491906,0.2381344449673694,6.467589055929178,0.896459576555481,0.045064104574007044,0.029819641952021463,0.7544106445446251,112,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p2,3,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.2,0.4214413400924515,0.24401844321590485,5.931164449866498,0.900223370420398,0.04446298981187058,0.02873566931892537,0.7487976394543638,104,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p2,4,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.2,0.42523084128116834,0.23735889126605236,6.822523640921642,0.8900319498567533,0.044235458492884905,0.03167079844125506,0.7547234091236339,98,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p2,5,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.2,0.4257767561303704,0.2380876985383923,6.582742410366082,0.891333583092008,0.04483691677993585,0.031295928069501676,0.7540883194442323,105,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p3,1,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.3,0.45073081075695953,0.2528170117406891,6.81555775299626,0.836887586715763,0.05985937875611884,0.05089107294468193,0.7344602200231404,98,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p3,2,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.3,0.4569120232445399,0.2519817068191175,6.261897354425852,0.8537281617710708,0.05403104957928147,0.045636813527425914,0.7366090897990261,89,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p3,3,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.3,0.4595712824430789,0.2551026187079315,6.866045591205429,0.8386320965752185,0.06088498490237257,0.05034678586853182,0.7323106848249356,94,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p3,4,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.3,0.4520599723704251,0.2535945931002512,6.362652782688966,0.8295616272540989,0.07399297239752815,0.05317677229672115,0.7331112138255684,99,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0_loss0p3_noise0p3,5,baseline_graph_slam,3.0,0.5,0.5,0.0,0.3,0.3,0.463392773066086,0.25727211165784375,6.28334903864084,0.8378980772331165,0.0759563013060236,0.05057579990326765,0.7300839383663393,97,1
20260604_105425,baseline_graph_slam_p3_gamma0p5_delay0p5_loss0_noise0p1,1,baseline_graph_slam,3.0,0.5,0.5,0.5,0.0,0.1,0.3515480224993575,0.1997052956235598,5.9270511857049915,0.7445465253477718,0.014069226988004661,0.06743971730818825,0.7834347750493932,123,1
